,id,title,vendor,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku
613,8020745027805,"Turbosmart TS-0203-1210 BOV Kompact PB Nissan Juke,Pulsar SSS/Subaru WRX MY08+",Turbosmart,Chargepipe & Valves,2023-03-02T02:16:26+00:00,787.00,787.00,2000,True,TURBOSMART-TS-0203-1210
614,8020744634589,Turbosmart TS-0203-1101 Focus RS 2016 2.3L BOV Blanking Plate,Turbosmart,Chargepipe & Valves,2023-03-02T02:15:55+00:00,191.00,191.00,2000,True,TURBOSMART-TS-0203-1101
615,8020744896733,Turbosmart TS-0203-1106 Ford Ecoboost 1.0L BOV Blanking Plate,Turbosmart,Chargepipe & Valves,2023-03-02T02:16:13+00:00,164.00,,2000,False,TURBOSMART-TS-0203-1106
616,8020744863965,Turbosmart TS-0203-1104 Clio RS BOV Blanking Plate,Turbosmart,Chargepipe & Valves,2023-03-02T02:16:08+00:00,164.00,,2000,False,TURBOSMART-TS-0203-1104
617,8020744995037,Turbosmart TS-0203-1209 BOV Kompact Plumb Back -,Turbosmart,Chargepipe & Valves,2023-03-02T02:16:19+00:00,787.00,787.00,2000,True,TURBOSMART-TS-0203-1209
618,8020744831197,Turbosmart TS-0203-1103 Mini R56 BOV Blanking Plate,Turbosmart,Chargepipe & Valves,2023-03-02T02:16:04+00:00,191.00,191.00,2000,True,TURBOSMART-TS-0203-1103
619,8020744765661,Turbosmart TS-0203-1102 Mustang/Fiesta BOV Blanking Plate,Turbosmart,Chargepipe & Valves,2023-03-02T02:15:59+00:00,191.00,191.00,2000,True,TURBOSMART-TS-0203-1102
620,8020744536285,Turbosmart TS-0203-1090 BOV Kompact HKS Dual Port,Turbosmart,Chargepipe & Valves,2023-03-02T02:15:41+00:00,1032.00,1032.00,2000,True,TURBOSMART-TS-0203-1090
621,8020744470749,Turbosmart TS-0203-1072 BOV Kompact Dual Port SP RB26 Kit - Black,Turbosmart,Chargepipe & Valves,2023-03-02T02:15:31+00:00,2039.00,2039.00,2000,True,TURBOSMART-TS-0203-1072
622,8020744503517,Turbosmart TS-0203-1081 BOV Kompact Shortie Dual Port Ford Mustang 2015+ 2.3L Ecoboost,Turbosmart,Chargepipe & Valves,2023-03-02T02:15:36+00:00,1234.00,1234.00,2000,True,TURBOSMART-TS-0203-1081
623,8020744372445,Turbosmart TS-0203-1071 BOV Kompact Dual Port - Suzuki Swift,Turbosmart,Chargepipe & Valves,2023-03-02T02:15:27+00:00,1050.00,1050.00,2000,True,TURBOSMART-TS-0203-1071
624,8020744274141,Turbosmart TS-0203-1069 BOV Kompact Dual Port Polaris Razor RZR Turbo 2016+,Turbosmart,Chargepipe & Valves,2023-03-02T02:15:21+00:00,1115.00,1115.00,2000,True,TURBOSMART-TS-0203-1069
625,8020744241373,Turbosmart TS-0203-1067 BOV Kompact Shortie Dual Port Mercedes AMG C63 M177 Bi-Turbo,Turbosmart,Chargepipe & Valves,2023-03-02T02:15:15+00:00,2147.00,,2000,False,TURBOSMART-TS-0203-1067
626,8020743880925,Turbosmart TS-0203-1061 Alfa Romeo Ford Holden 952 960 940 - BOV Kompact Shortie - Dual Port,Turbosmart,Chargepipe & Valves,2023-03-02T02:14:46+00:00,1002.00,1002.00,2000,True,TURBOSMART-TS-0203-1061
627,8020744175837,Turbosmart TS-0203-1065 BOV Kompact Dual Port Shortie Ford 1L Ecoboost,Turbosmart,Chargepipe & Valves,2023-03-02T02:15:05+00:00,1002.00,1002.00,2000,True,TURBOSMART-TS-0203-1065
628,8020744208605,Turbosmart TS-0203-1066 BOV Kompact Shortie Dual Port Ford Fiesta ST 1.6L Ecoboost,Turbosmart,Chargepipe & Valves,2023-03-02T02:15:10+00:00,1234.00,1234.00,2000,True,TURBOSMART-TS-0203-1066
629,8020744110301,Turbosmart TS-0203-1063 BOV Kompact Shortie Dual Port VW Golf MK7 GTI/R,Turbosmart,Chargepipe & Valves,2023-03-02T02:14:56+00:00,1061.00,,2000,False,TURBOSMART-TS-0203-1063
630,8020743815389,Turbosmart TS-0203-1059 BOV Kompact Dual Port Shortie VR10,Turbosmart,Chargepipe & Valves,2023-03-02T02:14:41+00:00,1032.00,1032.00,2000,True,TURBOSMART-TS-0203-1059
631,8020743782621,Turbosmart TS-0203-1057 BOV Kompact Shortie Dual Port Renault Clio RS,Turbosmart,Chargepipe & Valves,2023-03-02T02:14:36+00:00,1282.00,1282.00,2000,True,TURBOSMART-TS-0203-1057
632,8020743389405,Turbosmart TS-0203-1032 BOV Kompact Dual Port Hyundai i30 n-line 1.6T,Turbosmart,Chargepipe & Valves,2023-03-02T02:14:02+00:00,1032.00,1032.00,2000,True,TURBOSMART-TS-0203-1032
633,8020743684317,Turbosmart TS-0203-1041 BOV Kompact VAG 2.0T V2 Dual Port,Turbosmart,Chargepipe & Valves,2023-03-02T02:14:27+00:00,1300.00,1300.00,2000,True,TURBOSMART-TS-0203-1041
634,8020743717085,Turbosmart TS-0203-1052 BOV Kompact Shortie DP Mini R56,Turbosmart,Chargepipe & Valves,2023-03-02T02:14:32+00:00,1282.00,1282.00,2000,True,TURBOSMART-TS-0203-1052
635,8020743586013,Turbosmart TS-0203-1037 BOV Kompact Smart Port Subaru WRX 2015+ - Black,Turbosmart,Chargepipe & Valves,2023-03-02T02:14:22+00:00,1300.00,1300.00,2000,True,TURBOSMART-TS-0203-1037
636,8020743487709,Turbosmart TS-0203-1033 BOV Kompact Dual Port Hyundai i20N,Turbosmart,Chargepipe & Valves,2023-03-02T02:14:13+00:00,1032.00,1032.00,2000,True,TURBOSMART-TS-0203-1033
637,8020743127261,Turbosmart TS-0203-1026 BOV Kompact Dual Port Nissan,Turbosmart,Chargepipe & Valves,2023-03-02T02:13:40+00:00,1032.00,1032.00,2000,True,TURBOSMART-TS-0203-1026
