,Unnamed: 0.1,Unnamed: 0,id,title,vendor,category,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku,rating,review_count,questions,review
9642,9642,9642,8.13492E+12,Swf Hybrid 116185 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:21+01:00,120,120,320,TRUE,SWF-116185,0,0,0,[]
9643,9643,9643,8.13492E+12,Swf Hybrid 116183 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:18+01:00,120,119,310,TRUE,SWF-116183,0,0,0,[]
9644,9644,9644,8.13492E+12,Swf Hybrid 116180 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:15+01:00,95,98,280,TRUE,SWF-116180,0,0,0,[]
9645,9645,9645,8.13492E+12,Swf Hybrid 116179 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:12+01:00,100,,270,FALSE,SWF-116179,0,0,0,[]
9646,9646,9646,8.13492E+12,Swf Hybrid 116178 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:09+01:00,110,109,260,TRUE,SWF-116178,0,0,0,[]
9647,9647,9647,8.13492E+12,Swf Hybrid 116177 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:06+01:00,90,92,250,TRUE,SWF-116177,0,0,0,[]
9648,9648,9648,8.13492E+12,Swf Hybrid 116176 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:03+01:00,90,92,240,TRUE,SWF-116176,0,0,0,[]
9649,9649,9649,8.13492E+12,Swf Hybrid 116174 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:33:00+01:00,85,85,230,TRUE,SWF-116174,0,0,0,[]
9650,9650,9650,8.13492E+12,Swf Hybrid 116172 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:57+01:00,75,76,220,TRUE,SWF-116172,0,0,0,[]
9651,9651,9651,8.13492E+12,"Swf Das Original Trucks, Original Wiper Blade",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:54+01:00,90,89,300,TRUE,SWF-132652,0,0,0,[]
9652,9652,9652,8.13492E+12,"Swf Das Original Single, Original 116126 Wiper Blade",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:51+01:00,90,92,170,TRUE,SWF-116126,0,0,0,[]
9653,9653,9653,8.13492E+12,"Swf Das Original Single, Original 116125 Wiper Blade",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:48+01:00,66,,230,FALSE,SWF-116125,0,0,0,[]
9654,9654,9654,8.13492E+12,"Swf Alternative Visioflex Set, Visioflex 119746 Wiper Blade",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:45+01:00,174,178,340,TRUE,SWF-119746,0,0,0,[]
9655,9655,9655,8.13492E+12,Swf Alternative Connect 262219 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:42+01:00,86,,292,FALSE,SWF-262219,0,0,0,[]
9656,9656,9656,8.13492E+12,Swf Alternative Connect 262218 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:39+01:00,86,,500,FALSE,SWF-262218,0,0,0,[]
9657,9657,9657,8.13492E+12,Swf Alternative Connect 262217 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:35+01:00,86,,278,FALSE,SWF-262217,0,0,0,[]
9658,9658,9658,8.13492E+12,Swf Alternative Connect 262216 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:33+01:00,78,,246,FALSE,SWF-262216,,,,[]
9659,9659,9659,8.13492E+12,Swf Alternative Connect 262215 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:29+01:00,78,,242,FALSE,SWF-262215,0,0,0,[]
9660,9660,9660,8.13492E+12,Swf Alternative Connect 262214 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:24+01:00,78,,220,FALSE,SWF-262214,0,0,0,[]
9661,9661,9661,8.13492E+12,Swf Alternative Connect 262213 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:21+01:00,79,,220,FALSE,SWF-262213,0,0,0,[]
9662,9662,9662,8.13492E+12,Swf Alternative Connect 262212 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:18+01:00,66,,196,FALSE,SWF-262212,0,0,0,[]
9663,9663,9663,8.13492E+12,Swf Alternative Connect 262211 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:15+01:00,66,,210,FALSE,SWF-262211,0,0,0,[]
9664,9664,9664,8.13492E+12,Swf Alternative Connect 262210 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:12+01:00,66,,188,FALSE,SWF-262210,0,0,0,[]
9665,9665,9665,8.13492E+12,Swf Alternative Connect 262209 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:08+01:00,66,,178,FALSE,SWF-262209,0,0,0,[]
9666,9666,9666,8.13492E+12,Swf Alternative Connect 262208 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:06+01:00,66,,192,FALSE,SWF-262208,0,0,0,[]
9667,9667,9667,8.13492E+12,Swf Alternative Connect 262207 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:32:02+01:00,66,,178,FALSE,SWF-262207,0,0,0,[]
9668,9668,9668,8.13491E+12,Swf Alternative Connect 262206 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:59+01:00,66,,184,FALSE,SWF-262206,0,0,0,[]
9669,9669,9669,8.13491E+12,Swf Alternative Connect 262205 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:55+01:00,66,,172,FALSE,SWF-262205,0,0,0,[]
9670,9670,9670,8.13491E+12,Swf Alternative Connect 262204 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:52+01:00,68,,154,FALSE,SWF-262204,0,0,0,[]
9671,9671,9671,8.13491E+12,Swf Alternative Connect 262203 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:49+01:00,62,,142,FALSE,SWF-262203,,,,[]
9672,9672,9672,8.13491E+12,Swf Alternative Connect 262202 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:46+01:00,68,,150,FALSE,SWF-262202,0,0,0,[]
9673,9673,9673,8.13491E+12,Swf Alternative Connect 262201 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:43+01:00,62,,134,FALSE,SWF-262201,0,0,0,[]
9674,9674,9674,8.13491E+12,Swf Alternative Connect 262200 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:40+01:00,62,,134,FALSE,SWF-262200,0,0,0,[]
9675,9675,9675,8.13491E+12,Swf 262263 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:37+01:00,100,,222,FALSE,SWF-262263,0,0,0,[]
9676,9676,9676,8.13491E+12,Swf 262262 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:34+01:00,92,,212,FALSE,SWF-262262,0,0,0,[]
9677,9677,9677,8.13491E+12,Swf 262261 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:30+01:00,92,,212,FALSE,SWF-262261,0,0,0,[]
9678,9678,9678,8.13491E+12,Swf 262260 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:27+01:00,92,,214,FALSE,SWF-262260,0,0,0,[]
9679,9679,9679,8.13491E+12,Swf 262259 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:24+01:00,92,,194,FALSE,SWF-262259,0,0,0,[]
9680,9680,9680,8.13491E+12,Swf 262258 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:21+01:00,67,,190,FALSE,SWF-262258,0,0,0,[]
9681,9681,9681,8.13491E+12,Swf 262257 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:18+01:00,67,,186,FALSE,SWF-262257,0,0,0,[]
9682,9682,9682,8.13491E+12,Swf 262256 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:15+01:00,63,,174,FALSE,SWF-262256,0,0,0,[]
9683,9683,9683,8.13491E+12,Swf 262255 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:11+01:00,63,,172,FALSE,SWF-262255,0,0,0,[]
9684,9684,9684,8.13491E+12,Swf 262254 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:08+01:00,56,,168,FALSE,SWF-262254,0,0,0,[]
9685,9685,9685,8.13491E+12,Swf 262253 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:06+01:00,63,,146,FALSE,SWF-262253,0,0,0,[]
9686,9686,9686,8.13491E+12,Swf 262252 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:31:03+01:00,59,,130,FALSE,SWF-262252,0,0,0,[]
9687,9687,9687,8.13491E+12,Swf 262251 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:30:59+01:00,59,,120,FALSE,SWF-262251,0,0,0,[]
9688,9688,9688,8.13491E+12,Swf 262250 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:30:56+01:00,59,,112,FALSE,SWF-262250,0,0,0,[]
9689,9689,9689,8.13491E+12,Swf 262235 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:30:53+01:00,63,,120,FALSE,SWF-262235,0,0,0,[]
9690,9690,9690,8.13491E+12,Swf 262234 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:30:50+01:00,58,,120,FALSE,SWF-262234,0,0,0,[]
9691,9691,9691,8.13491E+12,Swf 262233 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:30:47+01:00,60,,120,FALSE,SWF-262233,0,0,0,[]
9692,9692,9692,8.13491E+12,Swf 262232 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:30:44+01:00,56,,120,FALSE,SWF-262232,0,0,0,[]
9693,9693,9693,8.13491E+12,Swf 262231 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:30:41+01:00,53,,120,FALSE,SWF-262231,0,0,0,[]
9694,9694,9694,8.13491E+12,Swf 262230 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:30:38+01:00,50,,70,FALSE,SWF-262230,0,0,0,[]
9695,9695,9695,8.13491E+12,Swf 130700 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:30:34+01:00,110,,500,FALSE,SWF-130700,0,0,0,[]
9696,9696,9696,8.13491E+12,Swf 119490 Wiper Blade For BMW X2 (F39),SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:59+01:00,194,194,260,TRUE,SWF-119490,0,0,0,[]
9697,9697,9697,8.13491E+12,Swf 119489 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:55+01:00,149,150,300,TRUE,SWF-119489,0,0,0,[]
9698,9698,9698,8.13491E+12,Swf 119488 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:51+01:00,145,144,320,TRUE,SWF-119488,0,0,0,[]
9699,9699,9699,8.1349E+12,Swf 119487 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:47+01:00,189,189,270,TRUE,SWF-119487,0,0,0,[]
9700,9700,9700,8.1349E+12,Swf 119486 Wiper Blade For Skoda Kodiaq (Ns7),SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:43+01:00,150,,280,FALSE,SWF-119486,0,0,0,[]
9701,9701,9701,8.1349E+12,Swf 119485 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:39+01:00,172,,260,FALSE,SWF-119485,0,0,0,[]
9702,9702,9702,8.1349E+12,Swf 119484 Wiper Blade For Mini Countryman (F60),SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:35+01:00,193,,260,FALSE,SWF-119484,0,0,0,[]
9703,9703,9703,8.1349E+12,Swf 119483 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:31+01:00,120,,290,FALSE,SWF-119483,0,0,0,[]
9704,9704,9704,8.1349E+12,Swf 119482 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:28+01:00,123,,260,FALSE,SWF-119482,0,0,0,[]
9705,9705,9705,8.1349E+12,Swf 119481 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:24+01:00,154,157,240,TRUE,SWF-119481,0,0,0,[]
9706,9706,9706,8.1349E+12,Swf 119480 Wiper Blade For Toyota Prius,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:21+01:00,197,,310,FALSE,SWF-119480,0,0,0,[]
9707,9707,9707,8.1349E+12,Swf 119479 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:17+01:00,214,217,260,TRUE,SWF-119479,0,0,0,[]
9708,9708,9708,8.1349E+12,Swf 119478 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:14+01:00,198,,260,FALSE,SWF-119478,0,0,0,[]
9709,9709,9709,8.1349E+12,Swf 119477 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:10+01:00,169,171,330,TRUE,SWF-119477,0,0,0,[]
9710,9710,9710,8.1349E+12,Swf 119476 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:06+01:00,182,,320,FALSE,SWF-119476,0,0,0,[]
9711,9711,9711,8.1349E+12,Swf 119475 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:28:01+01:00,151,,270,FALSE,SWF-119475,0,0,0,[]
9712,9712,9712,8.1349E+12,Swf 119474 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:57+01:00,204,205,270,TRUE,SWF-119474,0,0,0,[]
9713,9713,9713,8.1349E+12,Swf 119473 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:52+01:00,149,153,260,TRUE,SWF-119473,0,0,0,[]
9714,9714,9714,8.1349E+12,Swf 119472 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:48+01:00,169,,260,FALSE,SWF-119472,0,0,0,[]
9715,9715,9715,8.1349E+12,Swf 119471 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:44+01:00,140,141,240,TRUE,SWF-119471,0,0,0,[]
9716,9716,9716,8.1349E+12,Swf 119469 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:41+01:00,140,,330,FALSE,SWF-119469,0,0,0,[]
9717,9717,9717,8.1349E+12,Swf 119459 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:37+01:00,123,,310,FALSE,SWF-119459,0,0,0,[]
9718,9718,9718,8.1349E+12,Swf 119453 Wiper Blade For Renault Clio V Hatchback (Bf),SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:33+01:00,149,153,276,TRUE,SWF-119453,0,0,0,[]
9719,9719,9719,8.1349E+12,Swf 119440 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:29+01:00,189,190,300,TRUE,SWF-119440,0,0,0,[]
9720,9720,9720,8.1349E+12,Swf 119433 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:26+01:00,184,,500,FALSE,SWF-119433,0,0,0,[]
9721,9721,9721,8.1349E+12,Swf 119421 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:22+01:00,184,,268,FALSE,SWF-119421,0,0,0,[]
9722,9722,9722,8.1349E+12,Swf 119373 Wiper Blade For Nissan Juke Ii (F16),SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:19+01:00,156,,280,FALSE,SWF-119373,0,0,0,[]
9723,9723,9723,8.1349E+12,Swf 119368 Wiper Blade For Renault Captur Ii,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:16+01:00,159,,290,FALSE,SWF-119368,0,0,0,[]
9724,9724,9724,8.1349E+12,Swf 119347 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:13+01:00,175,,254,FALSE,SWF-119347,0,0,0,[]
9725,9725,9725,8.1349E+12,Swf 119345 Wiper Blade For BMW I3 (I01),SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:10+01:00,203,,336,FALSE,SWF-119345,0,0,0,[]
9726,9726,9726,8.1349E+12,Swf 119266 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:06+01:00,101,,279,FALSE,SWF-119266,0,0,0,[]
9727,9727,9727,8.1349E+12,Swf 119124 Wiper Blade Suitable For Mercedes-Benz Sl Convertible (R231),SWF,Wiper Blades,Wiper Blade,2023-07-26T07:27:03+01:00,638,,450,FALSE,SWF-119124,0,0,0,[]
9728,9728,9728,8.1349E+12,Swf 119122 Wiper Blade Suitable For Mercedes-Benz Sl Convertible (R231),SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:59+01:00,535,,450,FALSE,SWF-119122,0,0,0,[]
9729,9729,9729,8.1349E+12,Swf 119120 Wiper Blade Suitable For Mercedes-Benz S-Class,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:56+01:00,631,,460,FALSE,SWF-119120,0,0,0,[]
9730,9730,9730,8.1349E+12,Swf 119118 Wiper Blade Suitable For Mercedes-Benz S-Class,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:53+01:00,820,829,460,TRUE,SWF-119118,0,0,0,[]
9731,9731,9731,8.1349E+12,Swf 119116 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:50+01:00,761,766,450,TRUE,SWF-119116,0,0,0,[]
9732,9732,9732,8.1349E+12,Swf 119112 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:47+01:00,661,666,360,TRUE,SWF-119112,0,0,0,[]
9733,9733,9733,8.1349E+12,Swf 119110 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:44+01:00,378,381,360,TRUE,SWF-119110,,,,[]
9734,9734,9734,8.1349E+12,Swf 119108 Wiper Blade For Volvo Xc60 Ii (246),SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:41+01:00,691,698,370,TRUE,SWF-119108,0,0,0,[]
9735,9735,9735,8.1349E+12,Swf 119106 Wiper Blade Suitable For Mercedes-Benz E-Class,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:38+01:00,691,699,440,TRUE,SWF-119106,0,0,0,[]
9736,9736,9736,8.1349E+12,Swf 119104 Wiper Blade For Alpine A110 Ii,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:35+01:00,657,,370,FALSE,SWF-119104,0,0,0,[]
9737,9737,9737,8.1349E+12,Swf 119102 Wiper Blade For Volvo Xc60 Ii (246),SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:32+01:00,393,398,360,TRUE,SWF-119102,0,0,0,[]
9738,9738,9738,8.1349E+12,Swf 117305 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:29+01:00,69,,500,FALSE,SWF-117305,0,0,0,[]
9739,9739,9739,8.1349E+12,Swf 117100 Wiper Blade Suitable For Mercedes-Benz Glb (X247),SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:25+01:00,71,,600,FALSE,SWF-117100,0,0,0,[]
9740,9740,9740,8.1349E+12,"Swf 116549 Wiper Blade For Citro?? C3 Aircross Ii (2R, 2C)",SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:22+01:00,60,,68,FALSE,SWF-116549,0,0,0,[]
9741,9741,9741,8.1349E+12,Swf 116544 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:19+01:00,41,,70,FALSE,SWF-116544,0,0,0,[]
9742,9742,9742,8.1349E+12,Swf 116543 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:16+01:00,38,,93,FALSE,SWF-116543,0,0,0,[]
9743,9743,9743,8.1349E+12,Swf 116542 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:12+01:00,61,,76,FALSE,SWF-116542,0,0,0,[]
9744,9744,9744,8.1349E+12,Swf 116539 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:09+01:00,70,72,82,TRUE,SWF-116539,0,0,0,[]
9745,9745,9745,8.1349E+12,Swf 116538 Wiper Blade For Renault Captur Ii,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:06+01:00,70,72,80,TRUE,SWF-116538,0,0,0,[]
9746,9746,9746,8.1349E+12,Swf 116537 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:26:03+01:00,71,,80,FALSE,SWF-116537,0,0,0,[]
9747,9747,9747,8.1349E+12,Swf 116536 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:59+01:00,75,78,90,TRUE,SWF-116536,0,0,0,[]
9748,9748,9748,8.1349E+12,Swf 116535 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:56+01:00,59,,82,FALSE,SWF-116535,0,0,0,[]
9749,9749,9749,8.1349E+12,Swf 116534 Wiper Blade For Citro?? C5 Aircross,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:53+01:00,64,,74,FALSE,SWF-116534,0,0,0,[]
9750,9750,9750,8.1349E+12,Swf 116519 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:50+01:00,47,,88,FALSE,SWF-116519,0,0,0,[]
9751,9751,9751,8.1349E+12,Swf 116504 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:47+01:00,49,,100,FALSE,SWF-116504,0,0,0,[]
9752,9752,9752,8.13489E+12,Swf 116503 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:43+01:00,80,82,90,TRUE,SWF-116503,0,0,0,[]
9753,9753,9753,8.13489E+12,Swf 116501 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:40+01:00,43,,76,FALSE,SWF-116501,0,0,0,[]
9754,9754,9754,8.13489E+12,Swf 116322 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:37+01:00,102,,290,FALSE,SWF-116322,0,0,0,[]
9755,9755,9755,8.13489E+12,Swf 116321 Wiper Blade For Nissan Note Ii Hatchback (E12),SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:33+01:00,172,,290,FALSE,SWF-116321,0,0,0,[]
9756,9756,9756,8.13489E+12,Swf 116137 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:30+01:00,83,,270,FALSE,SWF-116137,0,0,0,[]
9757,9757,9757,8.13489E+12,Swf 110577 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:27+01:00,123,,270,FALSE,SWF-110577,0,0,0,[]
9758,9758,9758,8.13489E+12,Swf 109863 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:24+01:00,79,,500,FALSE,SWF-109863,0,0,0,[]
9759,9759,9759,8.13489E+12,Swf 107013 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:21+01:00,81,,1000,FALSE,SWF-107013,0,0,0,[]
9760,9760,9760,8.13489E+12,Swf 106490 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:18+01:00,58,,1000,FALSE,SWF-106490,0,0,0,[]
9761,9761,9761,8.13489E+12,Swf 105879 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:14+01:00,95,,1000,FALSE,SWF-105879,0,0,0,[]
9762,9762,9762,8.13489E+12,Swf 105838 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:11+01:00,105,,90,FALSE,SWF-105838,0,0,0,[]
9763,9763,9763,8.13489E+12,Swf 105113 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:08+01:00,59,,90,FALSE,SWF-105113,0,0,0,[]
9764,9764,9764,8.13489E+12,Swf 101220 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:05+01:00,60,,1000,FALSE,SWF-101220,0,0,0,[]
9765,9765,9765,8.13489E+12,Swf 100436 Wiper Blade,SWF,Wiper Blades,Wiper Blade,2023-07-26T07:25:02+01:00,106,,1000,FALSE,SWF-100436,0,0,0,[]
9766,9766,9766,8.13489E+12,Stc T468261 Wiper Blade,STC,Wiper Blades,Wiper Blade,2023-07-26T07:24:58+01:00,133,,500,FALSE,STC-T468261,0,0,0,[]
9767,9767,9767,8.13489E+12,Stc T468254 Wiper Blade For BMW X5 (E53),STC,Wiper Blades,Wiper Blade,2023-07-26T07:24:55+01:00,140,,500,FALSE,STC-T468254,0,0,0,[]
9768,9768,9768,8.13489E+12,Stc T468252 Wiper Blade For BMW X1 (F48),STC,Wiper Blades,Wiper Blade,2023-07-26T07:24:52+01:00,153,,500,FALSE,STC-T468252,0,0,0,[]
9769,9769,9769,8.13489E+12,Stc T468245 Wiper Blade For BMW 3 Series,STC,Wiper Blades,Wiper Blade,2023-07-26T07:24:47+01:00,137,,500,FALSE,STC-T468245,0,0,0,[]
9770,9770,9770,8.13489E+12,Stc T468240 Wiper Blade,STC,Wiper Blades,Wiper Blade,2023-07-26T07:24:43+01:00,129,,500,FALSE,STC-T468240,0,0,0,[]
9771,9771,9771,8.13489E+12,Stc T468235 Wiper Blade,STC,Wiper Blades,Wiper Blade,2023-07-26T07:24:40+01:00,121,,500,FALSE,STC-T468235,0,0,0,[]
9772,9772,9772,8.13489E+12,Stc T468216 Wiper Blade,STC,Wiper Blades,Wiper Blade,2023-07-26T07:24:37+01:00,122,,500,FALSE,STC-T468216,0,0,0,[]
9773,9773,9773,8.13489E+12,Stc T468209 Wiper Blade,STC,Wiper Blades,Wiper Blade,2023-07-26T07:24:34+01:00,145,,500,FALSE,STC-T468209,0,0,0,[]
9774,9774,9774,8.13489E+12,Stc T468190 Wiper Blade,STC,Wiper Blades,Wiper Blade,2023-07-26T07:24:31+01:00,140,,500,FALSE,STC-T468190,0,0,0,[]
9775,9775,9775,8.13489E+12,Stark Skwib-09440736 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-26T07:22:56+01:00,129,,500,FALSE,STARK-SKWIB09440736,0,0,0,[]
9776,9776,9776,8.13489E+12,Stark Skwib-09440735 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-26T07:22:52+01:00,104,,500,FALSE,STARK-SKWIB09440735,0,0,0,[]
9777,9777,9777,8.13489E+12,Stark Skwib-09440734 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-26T07:22:49+01:00,127,,500,FALSE,STARK-SKWIB09440734,0,0,0,[]
9778,9778,9778,8.13489E+12,Stark Skwib-09440733 Wiper Blade For Skoda Octavia,STARK,Wiper Blades,Wiper Blade,2023-07-26T07:22:45+01:00,112,,500,FALSE,STARK-SKWIB09440733,0,0,0,[]
9779,9779,9779,8.13489E+12,"Stark Skwib-09440732 Wiper Blade For VW Touran I (1T1, 1T2)",STARK,Wiper Blades,Wiper Blade,2023-07-26T07:22:42+01:00,104,,500,FALSE,STARK-SKWIB09440732,0,0,0,[]
9780,9780,9780,8.13489E+12,Stark Skwib-09440731 Wiper Blade,STARK,Wiper Blades,Wiper Blade,2023-07-26T07:22:39+01:00,75,,500,FALSE,STARK-SKWIB09440731,0,0,0,[]
